id,text,label,subtype,source,received,notes
e00974,"Rwanda,DRC exchange fire on border 2Iraq request for US air strike as terrorist advance toward Baghdad 3Ugandas FM SamKutesa elected to head UN General Assembly",scam,other_scam,exais,2014-06-11,REVIEW: fraud or marketing?
e00975,1.South Sudan leaders agree to form new govt 2.Iraq loses 2nd-largest city to terrorist;Hundred thousands flee Mosul 3.Reuven Rivlin elected president of Israel,scam,other_scam,exais,2014-06-10,REVIEW: fraud or marketing?
e00976,"1.South African President discharged from hospital 2.Terrorist attack Pakistan's largest airport,23 dead 3.Kosovo's Prime Minister Hashim Thaci wins 3rd term",scam,other_scam,exais,2014-06-09,REVIEW: fraud or marketing?
e00977,"Dear Customer, you will receive 7 days FREE trial of General News. To stop the service, send STOP RHNEWS to 38296 . To stop FREE offers, send STOP FREE to 3000",scam,other_scam,exais,2014-06-08,REVIEW: fraud or marketing?
e00978,"Your FREE trial of INSPIRATIONAL TIPS ends today.To continue enjoying the service,send INSP to 38296,N5/day.To stop receiving free offers,send STOP FREE to 3000",scam,other_scam,exais,2014-06-05,REVIEW: fraud or marketing?
e00979,Joy weathers any storm: Happiness rides the waves - Todd Stocker,scam,other_scam,exais,2014-06-05,REVIEW: fraud or marketing?
e00980,"Joy is a marvellous increasing of what exists, a pure addition out of nothingness - Rainer Maria Rilke",scam,other_scam,exais,2014-06-04,REVIEW: fraud or marketing?
e00981,You can't give somebody faith. They either got it or they don't - Karen Marie Moning,scam,other_scam,exais,2014-06-03,REVIEW: fraud or marketing?
e00982,"Sorrow looks back, Worry looks around, Faith looks up - Ralph Waldo Emerson",scam,other_scam,exais,2014-06-02,REVIEW: fraud or marketing?
e00983,"It is not the number of prayers that will give you happiness, but the number you answer for another person - Shannon L. Alder",scam,other_scam,exais,2014-06-01,REVIEW: fraud or marketing?
e00984,Life has a way of shining on people who stand in the sunshine of kind actions. - Bryant McGill,scam,other_scam,exais,2014-05-31,REVIEW: fraud or marketing?
e00985,"Wisdom is knowing I am nothing, love is knowing I am everything, and between the two my life moves - Sri Nisargadatta Maharaj",scam,other_scam,exais,2014-05-30,REVIEW: fraud or marketing?
e00986,"The path to success is to take massive, determined action - Anthony Robbins",scam,other_scam,exais,2014-05-29,REVIEW: fraud or marketing?
e00987,"Dear Customer, you will receive 7 days FREE trial of INSPIRATIONAL. To stop the service, send STOP RHINSP to 38296 . To stop FREE offers, send STOP FREE to 3000",scam,other_scam,exais,2014-05-29,REVIEW: fraud or marketing?
e00993,Congrats! All numbers ending in **321 have been personally granted 7 FREE days of Wellness SMS & Fitness SMS & then N200/week membership. Text 1 to 7804!,scam,other_scam,exais,2014-06-03,REVIEW: fraud or marketing?
e00995,"**Celebrate! ** 090XXXXXX21 answer this & get 7 FREE days of ""Wellness"" SMS & then N100/week. ""Can you make garri with cassava? "" Text YES to 7804 at no cost!",scam,other_scam,exais,2014-03-12,REVIEW: fraud or marketing?
e00997,"America - land of opportunity. Learn about America - how to visit, school, work or relocate. Get 5 days FREE and then N50/5 day. Text AME to 38888.",scam,other_scam,exais,2014-06-02,REVIEW: fraud or marketing?
e00998,Are you pregnant or do you have a new infant or have family that has? Get 5 FREE days of baby and pregnancy tips then N50/5 days. Text BABY to 38888.,scam,other_scam,exais,2014-04-24,REVIEW: fraud or marketing?
e01001,Get 1 FREE Ring Back Tune for 30days. Text 2 to 251 for Aye by Davido or text MORE to 251 for a list of more free tunes. N50 activation fee appli<<Content not supported>>,scam,other_scam,exais,2014-05-24,REVIEW: fraud or marketing?
e01002,"Finally, health tips at your finger tips. For your daily guide to healthier living,SMS FREE to 4949.3 FREE days included. Service costs N10",scam,other_scam,exais,2014-05-19,REVIEW: fraud or marketing?
e01004,"Get the latest sports news daily ranging from football, athletics, boxing to tennis FREE for 2wks, then N20 for 2days after; to subscribe",scam,other_scam,exais,2014-05-14,REVIEW: fraud or marketing?
e01005,"Start everyday with God words; 4 Bible Promises, text PROMISE to 30327; for Open Doors Devotional, text OPEN to 30327. Free for 2wks, then N20 every 3days after",scam,other_scam,exais,2014-04-24,REVIEW: fraud or marketing?
e01006,"Start ur day with Gods words; for Bible Promise, text PROMISE to 30327; for Open Doors Daily Devotional, text OPEN to 30327. N20/3days. To stop,text NO to 38321",scam,other_scam,exais,2014-03-20,REVIEW: fraud or marketing?
e01014,Enjoy 7 day FREE trial to spread the good laugh & smile around with some rib-tickling jokes!! SMS JOKES to 38567. HURRY !! Limited period offer!!,scam,other_scam,exais,2014-03-22,REVIEW: fraud or marketing?
e01015,Free Free!! Spread the good laugh & smile around with some rib-tickling jokes!! For 7 days free trial SMS JOKES to 38567.Limited period offer!!,scam,other_scam,exais,2014-03-06,REVIEW: fraud or marketing?
e01016,Free Free!!! Get the latest gossips & hot news in the world of Hollywood stars on your mobile!! SMS HNP to 38567 for 7 days FREE trial!!Hurry limited offer!!,scam,other_scam,exais,2014-02-04,REVIEW: fraud or marketing?
e01022,Reg*<ACCT>#,scam,other_scam,exais,2013-12-19,REVIEW: fraud or marketing?
e01023,Reg*<ACCT>*,scam,other_scam,exais,2013-12-18,REVIEW: fraud or marketing?
e01024,Y?ello! Wow your partner with the best dress sense with daily fashion tips. Send HIM to 33388 if you?re a guy or send HER to 33388 if you?re a lady. N50 weekly only.,scam,other_scam,exais,2014-08-08,REVIEW: fraud or marketing?
e01026,Want to win a Walker? Click here <URL> to like the GOtv Facebook page; you?ll be entered for a raffle draw and could win one of 50 Walkers!,scam,other_scam,exais,2014-08-07,REVIEW: fraud or marketing?
e01027,GREAT NEWS!We celebrate Nigeria's 100 years &we give away the 'Nigeria Centenary 100 Million Naira Mega Jackpot'!Send WIN to 35777 & participate!N100/SMS,scam,other_scam,exais,2014-08-07,REVIEW: fraud or marketing?
e01028,"Enjoy uninterrupted chatting and PINGing on BBM, for only N100 weekly. To activate, text BBMW to 21600.",scam,other_scam,exais,2014-08-06,REVIEW: fraud or marketing?
e01030,"Due to a planned network upgrade, you might experience difficulty with making calls tonight b/w 10pm . 3am. We deeply regret any inconvenience this will cause",scam,other_scam,exais,2014-08-03,REVIEW: fraud or marketing?
e01033,Yhello! You can now get up to date ALJAZEERA News directly to your mobile handsets. Text ALJ to 700 now! For NAIJA GIST text NGOSSIP to 700.,scam,other_scam,exais,2014-08-04,REVIEW: fraud or marketing?
e01034,You transferred N350 to 070XXXXXX17 on 03/08/14 12:14. Your new account balance is N10.15. Thanks for using Share & Sell.,scam,other_scam,exais,2014-08-03,REVIEW: fraud or marketing?
e01035,N350 was transferred to you from 081XXXXXX71 on 03/08/14 12:14 via Share & Sell. Your new account balance is N371.6.,scam,other_scam,exais,2014-08-03,REVIEW: fraud or marketing?
e01036,You transferred N200 to 081XXXXX992 on 30/07/14 16:42. Your new account balance is N206.09. Thanks for using Share & Sell.,scam,other_scam,exais,2014-07-30,REVIEW: fraud or marketing?
e01039,"MCB&CSC Dinner 2014,1st of its Kind in FUNAAB.2nd,Aug.2014 Have you Picked up your ticket(s) VIP=#1,500 COUPLE=#2,800 TABLE for 6=#8,500.CALL 081XXXXX18 4tckts",scam,other_scam,exais,2014-07-30,REVIEW: fraud or marketing?
e01040,LOVE TO MEET NEW FRIENDS? FunDate Is 4 You. FunDate Makes Finding New Friends Easy. Text FD to 35241 to start. cost N100 /30days,scam,other_scam,exais,2014-07-30,REVIEW: fraud or marketing?
e01045,Reduce your stress.Stress/anxiety can temporarily increase blood pressure.More Tips on How to Control High Blood Pressure.Txt Bp to 35240. Cost N100 /30 days,scam,other_scam,exais,2014-07-15,REVIEW: fraud or marketing?
e01047,Easytunez Service offers you 1 FREE Ring Back Tune & FREE Activation for 30 days. Text 1 to 251 for Esupofo by Olamide or text 3 to 251 for Limpopo by Kcee.,scam,other_scam,exais,2014-07-12,REVIEW: fraud or marketing?
e01063,"Are you a graduate or professional looking for a new job? To get daily Job Vacancies from Phillips Consulting, text YES to 5039 or STOPALERTS to unsubscribe",scam,other_scam,exais,2014-06-29,REVIEW: fraud or marketing?
e01064,"Looking for a new job?A good CV should be short/relevant;no more than 3pages.For more Job tips from Phillips Consulting,text JOBS to 5039 or STOP to unsubscribe",scam,other_scam,exais,2014-06-29,REVIEW: fraud or marketing?
e01065,"God will bless you richly,so that in all things at all times,you will abound in every good work.For more prayers from Pastor Chris Oyakhilome,text ROR to 5036.",scam,other_scam,exais,2014-06-29,REVIEW: fraud or marketing?
e01066,RAMADAN THE MONTH OF FORGIVENESS AND BONANZA.For Ramadan Daily Prayer Guide. Text Ramadan to 35242.cost N100 /Ramadan Period.Content delivery starts next day,scam,other_scam,exais,2014-06-29,REVIEW: fraud or marketing?
e01067,Making money can be made easier with the right information and skills so text Money Shop Today.Text YES to 5038 to subscribe. N50/wkly.Text STOP to unsubscribe,scam,other_scam,exais,2014-06-29,REVIEW: fraud or marketing?
e01069,Visit <URL> login 2347XXXXXX17 password thkDys to access your saved data,scam,other_scam,exais,2014-06-28,REVIEW: fraud or marketing?
e01082,"Get the latest breaking local & international news, text NEWS to 30327; for latest news & gossips on artistes & celebrities, text CELEB to 30327. N20 for 5days",scam,other_scam,exais,2014-06-08,REVIEW: fraud or marketing?
e01084,"Be healthy & safe at all times, text HSE to 30328 to start getting safety tips; Be healthy & beautiful all day, text HBE to 30328 to get started. Cost:N20/3days",scam,other_scam,exais,2014-04-30,REVIEW: fraud or marketing?
e01085,Our precious gifts require the most delicate care & attention. Find out the best tips on how to Take Care of Your Baby. Send 6 to 33555 @ N50/week.,scam,other_scam,exais,2014-06-06,REVIEW: fraud or marketing?
e01090,OKGenuine Lumartem.Your PIN:200XXXXXXX755 NRN:A4-4845Problem? Call <ACCT>NAFDAC & CIPLA CareSproxil SMS,scam,other_scam,exais,2014-05-19,REVIEW: fraud or marketing?
e01091,2.00E+12,scam,other_scam,exais,2014-05-18,REVIEW: fraud or marketing?
e01104,"Tonight 7.45 Champions Lge Semi Final 1st Leg Ath. Madrid v Chelsea. For live match SMS/news and Mp3s, first text SUB to 30181 to register. Just N50/wk!",scam,other_scam,exais,2014-04-22,REVIEW: fraud or marketing?
e01106,"John invited you to Facebook. Learn more: <URL> . Reply ""stop"" to stop getting Facebook texts",scam,other_scam,exais,2014-04-20,REVIEW: fraud or marketing?
e01110,WhatsApp code 144-419,scam,other_scam,exais,2014-03-14,REVIEW: fraud or marketing?
e01121,"Breaking News! Get the World Cup live match alerts text WC to 38400 N50/3days & you can play to Win N1,0,000 for Free. Visit <URL> to play.",scam,other_scam,exais,2014-06-20,REVIEW: fraud or marketing?
e01122,get all the ogbonge football gist and live scores from una favorite clubs dem. Text PIDGIN to 38400,scam,other_scam,exais,2014-04-06,REVIEW: fraud or marketing?
e01123,"Free for 1 week, Keep up to date with all the 2014 World Cup news, Simply text WC to enjoy all the breaking news, goals, fixtures, world cup facts & many more.",scam,other_scam,exais,2014-04-06,REVIEW: fraud or marketing?
e01124,Enjoy free live football scores on your phone from all the major clubs & leagues for 7 days. Text BALL to 38400. We would keep you LIVE in the game,scam,other_scam,exais,2014-04-06,REVIEW: fraud or marketing?
e01125,"If your number ends in 7,you are chosen to participate in 'Nigeria Mega Jackpot'.N110,000 will be given in total TODAY!Send WIN to 35777 now.N100/SMS",scam,other_scam,exais,2014-08-08,REVIEW: fraud or marketing?
e01127,"God demonstrates his own love for us in this: While we were still sinners, Christ died for us. For 5 days FREE trial of Holy Bible verses, send BIBLE to 38500",scam,other_scam,exais,2014-08-06,REVIEW: fraud or marketing?
e01128,"Laugh till you drop with rib cracking, hilarious and spicy Adult jokes on your Mobile. To Enjoy 5 days FREE trial on subscription, send AJOKE to 38500",scam,other_scam,exais,2014-08-01,REVIEW: fraud or marketing?
e01129,"Building a sandcastle together at beach is a great way to enjoy romantic day. To get 5 Days FREE trial of Love Msgs, Romantic Tips & Ideas, send LOVE to 38500",scam,other_scam,exais,2014-07-27,REVIEW: fraud or marketing?
e01130,"Missing someone you love? Send them Missing You Quotes so that they will know that you miss them. To Enjoy 5 days FREE Alerts on trial, send MISS to 38500",scam,other_scam,exais,2014-07-22,REVIEW: fraud or marketing?
e01131,"If ur outfit has a color in it, ur footwear can be any shade of that color. To get 5 Days FREE Trial of latest Fashion, Style & Career Tips, send YOUTH to 38500",scam,other_scam,exais,2014-07-17,REVIEW: fraud or marketing?
e01132,"Enjoy World Cup right on you Mobile! Scores, Gossips, Line Ups & Much More. Send FOOTBALL to 38500 and enjoy FREE trial for 5 days. Hurry!!",scam,other_scam,exais,2014-07-12,REVIEW: fraud or marketing?
e01133,"Cop: Didnt you hear my whistle,Madam. Girl:I did. But I dont like folks flirting with me while I am driving. To Get Jokes FREE for 5 Days, send JOKES to 38500",scam,other_scam,exais,2014-06-27,REVIEW: fraud or marketing?
e01134,"Keeping up to date with breaking news on Politics, current affairs, business and sports is so simple now. To Enjoy 5 days FREE trial, send NEWS to 38500",scam,other_scam,exais,2014-06-18,REVIEW: fraud or marketing?
e01135,"Keep gum or Tic Tacs in your purse. ""Want one?"" is the world easiest icebreaker! For 5 Days FREE Trial for Flirting Tips and Msgs , send FLIRT to 38500",scam,other_scam,exais,2014-06-14,REVIEW: fraud or marketing?
e01136,"Now get the most reliable weather forecast for Lagos including sun, rain, wind and temperature. To Enjoy 5 days FREE trial on sub, send WEATHER to 38500",scam,other_scam,exais,2014-06-05,REVIEW: fraud or marketing?
e01137,Don? e?t Miss the SuperCool Updates of Most Awaited World Cup 2014. Send FOOTBALL to 38500 and get each and every update of Match.Its FREE for you for 5 days.,scam,other_scam,exais,2014-05-31,REVIEW: fraud or marketing?
e01138,"Discover the secrets to adding romance to your relationship. Small things that make a lot of difference. To Enjoy 5 days FREE trial on sub, send LOVE to 38500",scam,other_scam,exais,2014-05-22,REVIEW: fraud or marketing?
e01139,"A funny joke is the the best way to bring smile on your friend face. To Enjoy 5 days FREE trial of cool, funny Jokes, send JOKES to 38500",scam,other_scam,exais,2014-05-14,REVIEW: fraud or marketing?
e01140,"Missing someone you love? Send them Missing You Quotes so that they will know that you miss them.. To Enjoy 5 days FREE Alerts on trial, send MISS to 38500",scam,other_scam,exais,2014-04-22,REVIEW: fraud or marketing?
e01141,"Now enjoy a laughter therapy right on your phone! Get your daily dose of humour with hilarious jokes via SMS. To Enjoy 5 days FREE trial, send JOKES to 38500",scam,other_scam,exais,2014-04-17,REVIEW: fraud or marketing?
e01142,"I wish that you were here, or I were there, or we were together anywhere... For free Miss You alerts for 5 Days, send MISS to 38500",scam,other_scam,exais,2014-04-04,REVIEW: fraud or marketing?
e01143,"Be funny. Using humor when u flirt is effective technique. For 5Days free Trial for creative dating tips, pick-up lines & flirty text msgs, send FLIRT to 38500",scam,other_scam,exais,2014-01-25,REVIEW: fraud or marketing?
e01145,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 09/Aug/2014,scam,other_scam,exais,2014-08-06,REVIEW: fraud or marketing?
e01146,N100 has been successfully deducted from your airtime to cover your loan. You have no outstanding debt. You can now apply for a new loan,scam,loan_bait,exais,2014-08-01,REVIEW: fraud or marketing?
e01147,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 02/Aug/2014,scam,other_scam,exais,2014-07-30,REVIEW: fraud or marketing?
e01148,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 30/Jul/2014,scam,other_scam,exais,2014-07-27,REVIEW: fraud or marketing?
e01149,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 11/Jul/2014,scam,other_scam,exais,2014-07-08,REVIEW: fraud or marketing?
e01151,You need to refund the outstanding deficit to qualify for a new airtime loan,scam,loan_bait,exais,2014-07-03,REVIEW: fraud or marketing?
e01152,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 05/Jul/2014,scam,other_scam,exais,2014-07-02,REVIEW: fraud or marketing?
e01153,Your account was credited with N100 and service charge of N10 deducted. N100 will be deducted upon your next recharge. Please repay by 23/Jun/2014,scam,other_scam,exais,2014-06-20,REVIEW: fraud or marketing?
e01154,"WCF invites U 2 b our special guest @ 2day's Hosanna service @ Dewot centre, Camp by 4pm. Also, Wcf dinner Tickts r ready.price: #500. God bless U as U com IJN!",scam,other_scam,exais,2014-08-06,REVIEW: fraud or marketing?
e01156,COLNASSA WEEK IS HERE 4RM MON 4TH-8TH AUG Tagged Beyond D certificates.Mon;Awareness motion ground Wed;symposium proper.Guest speaker Prof ONIFADE Dir CENTS,scam,other_scam,exais,2014-08-03,REVIEW: fraud or marketing?
e01157,Dz is 2 invite u 4 COLNASSA excursn 2 ekiti state 2 xplore nature.Date;13-14 june Fee;4000(acc&feedin inclusive).Deadline 4 payment is 12/06/14 call <PHONE>,scam,other_scam,exais,2014-05-23,REVIEW: fraud or marketing?
e01158,"Govt action against Ebola: Identifying &monitoring exposed persons,air/seaports &land borders.Report cases to 08XXXXXX701,08XXXXXXX75. <EMAIL>",scam,other_scam,exais,2014-08-03,REVIEW: fraud or marketing?
e01160,"Contact with blood,sweat,urine &semen of infected persons/bats/monkeys transmits Ebola. Symptoms: fever,vomiting,diarrhea &bleeding. Wash hands always &stay alert.",scam,other_scam,exais,2014-08-02,REVIEW: fraud or marketing?
e01161,2985 is your verification code from Yahoo,scam,other_scam,exais,2014-08-01,REVIEW: fraud or marketing?
e01162,It takes between 2 & 21 days for someone infected with Ebola to show the symptoms. Get the preventive measures against Ebola today!Send HEALTH to 38296! Service cost N10 daily,scam,other_scam,exais,2014-08-01,REVIEW: fraud or marketing?
e01163,"Predegree form 15000 school fee- 150000 osiele form Is not out ,,,, dial 233.To Change Language, press 0",scam,other_scam,exais,2014-07-30,REVIEW: fraud or marketing?
e01164,How much is d pre degree 4m FUAB also d current sch fees . Tks eld Adegoke.,scam,other_scam,exais,2014-07-30,REVIEW: fraud or marketing?
e01165,"Femoo, hw ws ur journey back 2 sch ystday? And also ur nait. Splendid, good. Pls do not 4get the msg about Fed col of Edu Osiele an also pre degree 4m of ur sch. Tks and God bless.",scam,other_scam,exais,2014-07-30,REVIEW: fraud or marketing?
e01166,"Play, Learn & Enjoy. Polish up your knowledge of English language. Play Word Puzzle free for 5days. Send REG WP to 38233. T&C Apply.",scam,other_scam,exais,2014-07-27,REVIEW: fraud or marketing?
e01167,Free gift! 08XXXXXXX237. Never lose yr important SMS again. Backup and restore them with SMSBackup at N100/m. Text SUB to 38111 at no cost for 7 day FREE trial.,scam,other_scam,exais,2014-07-27,REVIEW: fraud or marketing?
e01174,"Dear Body Talks customer, please be informed that your subscription has been suspended due to insufficient balance. To re-subscribe send BT to 5800",scam,other_scam,exais,2014-07-19,REVIEW: fraud or marketing?
e01175,"Dear Body Talks customer, you have insufficient balance to renew your subscription. The service will continue for 1 day and will be cancelled thereafter.",scam,other_scam,exais,2014-07-17,REVIEW: fraud or marketing?
e01176,scratching ears shows lack of confidence,scam,other_scam,exais,2014-05-16,REVIEW: fraud or marketing?
e01177,"Bored people often repeat actions such as tapping toes, swinging feet or drumming fingers. The repetition may escalate as they try to signal their boredom.",scam,other_scam,exais,2014-05-15,REVIEW: fraud or marketing?
e01178,"Open arms, particularly when combined with showing palms, mean that someone is approachable and willing to communicate with others.",scam,other_scam,exais,2014-04-07,REVIEW: fraud or marketing?
e01179,"A person with folded / crossed arms is placing a barrier betwee,,,, plates n oda essentials.FAVOUR",scam,other_scam,exais,2014-04-06,REVIEW: fraud or marketing?
e01180,"Congrats! You have been personally granted 5 FREE days of Hellohealth Wellness and Fitness SMS and then N50/5days membership. Text 1 to 38777!,,,,favor of Obededom,excelent spirit of Daniel go wit u, go n suceed.",scam,other_scam,exais,2014-07-19,REVIEW: fraud or marketing?
e01186,Hurry! Enjoy 1 FREE Ring Back Tune & FREE Activation for 30days. Text FREE to 251 for a list of free tunes like Esupofo by Olamide & lots more. Offer ends TODAY,scam,other_scam,exais,2014-07-13,REVIEW: fraud or marketing?
e01187,"Get Aye by Davido FREE for 30 days. To get this tune, text 2 to 251 or text FREE to 251 for a list of more FREE tunes. FREE 30 days Activation for Non RBT users",scam,other_scam,exais,2014-06-10,REVIEW: fraud or marketing?
e01189,"Make yourself beautiful, text BEAUTY to 30328 to start getting daily beauty tips; Improve your pronunciation & grammar, text DICTION to 30328. Cost: N20/3days",scam,other_scam,exais,2014-07-12,REVIEW: fraud or marketing?
e01190,"Get the latest sports news daily ranging from football, athletics, boxing to tennis FREE for 2wks",scam,other_scam,exais,2014-05-20,REVIEW: fraud or marketing?
e01191,"Ladies, make 85% of ur food veggies,this way u'll be healthier & thinner. To get more tips FREE for 1wk on women health; text WHT to 30328. N20/3days thereafter",scam,other_scam,exais,2014-04-25,REVIEW: fraud or marketing?
e01192,"Start ur day with Gods words; for Bible Promise, text PROMISE to 30327; for Open Doors Daily Devotional, text OPEN to 30327. N20/3days. To stop",scam,other_scam,exais,2014-03-27,REVIEW: fraud or marketing?
e01193,"Listen to Sunday Oliseh, one of Nigeria's unforgettable footballers, as he shares his expert analysis on events in Brazil. Text SOFA to 38322. Service cost N50 weekly",scam,other_scam,exais,2014-07-11,REVIEW: fraud or marketing?
e01201,"Thank you for subscribing to Daily Amebo Service. To receive messages on Daily Amebo Service, text 1 to 28052.",scam,other_scam,exais,2014-07-02,REVIEW: fraud or marketing?
e01203,"Under pressure from Congress, celebrity doctor Mehmet Oz on offered to help drain the unscrupulous marketers using his name to peddle so called miracle pills",scam,other_scam,exais,2014-06-18,REVIEW: fraud or marketing?
e01204,Melanie Griffith is doing her best to erase Banderas from her life. she was seen covering Banderas's tattooed name on her arm at the Taormina Film Fest.,scam,other_scam,exais,2014-06-18,REVIEW: fraud or marketing?
e01206,"Dear Stress Management customer, please be informed that your subscription has been suspended due to insufficient balance. To re-subscribe send STRESS to 5800",scam,other_scam,exais,2014-06-25,REVIEW: fraud or marketing?
e01207,"Dear Stress Management customer, you have insufficient balance to renew your subscription. The service will continue for 1 day and will be cancelled thereafter.",scam,other_scam,exais,2014-06-23,REVIEW: fraud or marketing?
e01208,Uncomfortable clothes can make you feel more physically tense and contribute to the stress you feel,scam,other_scam,exais,2014-06-22,REVIEW: fraud or marketing?
e01209,Employ meditation and relaxation techniques to focus your thoughts on one relaxing thing for a sustained period of time,scam,other_scam,exais,2014-06-22,REVIEW: fraud or marketing?
e01210,Taking a walk can prove very beneficial during stressful times at work or after having had a heated debate,scam,other_scam,exais,2014-06-21,REVIEW: fraud or marketing?
e01211,Help others especially those less fortunate than yourself. Doing this gives you an opportunity to focus on matters other than your own,scam,other_scam,exais,2014-06-21,REVIEW: fraud or marketing?
e01212,"Drink herbal tea: Different herbal teas drinks are ideal for dealing with stress and other ailments including colds, flu and fatigue",scam,other_scam,exais,2014-02-10,REVIEW: fraud or marketing?
e01213,Experience the power of worship! Join us at 1440 feast of worship @RCCG Goshen parish Lekki 5th-6th July from 2:40pm. <URL> SARI-OKE,scam,other_scam,exais,2014-06-23,REVIEW: fraud or marketing?
e01214,"Is 81XXXXXX37your number? If yes, send ""YES"" to 38255 to get expert Football match analysis from SUNDAY OLISEH, live from Brazil. Service is FREE for 2 days!",scam,other_scam,exais,2014-06-22,REVIEW: fraud or marketing?
e01215,"Be a Patriot. Clear the road for Super Eagles! To get SUPER EAGLES by Solidstar as your Ring Back Tune, text 54436 to 251. Cost N50 only.",scam,other_scam,exais,2014-06-19,REVIEW: fraud or marketing?
e01216,Scared of Job interviews? No More Worries! Get that DREAM JOB today with daily INTERVIEW TIPS. Simply Text INT to 38080 @ N50 for 5days & enjoy first 2days FREE,scam,other_scam,exais,2014-05-23,REVIEW: fraud or marketing?
e01217,"Follow your favorite EPL club & get first 2days FREE! Text MAN U, CHELSEA, MAN CITY",scam,other_scam,exais,2014-04-22,REVIEW: fraud or marketing?
e01229,You transferred N50 to 08XXXXXX508 on 17/06/14 08:46. Your new account balance is N0. Thanks for using Share & Sell.,scam,other_scam,exais,2014-06-17,REVIEW: fraud or marketing?
e01230,Fun talks are not the only interesting things that you can have here. Call me now :) +<ACCT>,scam,other_scam,exais,2014-06-16,REVIEW: fraud or marketing?
e01235,Get Nolly Gist update free for 1 week. Text J to 655 & get 2 Products FREE for 30 days,scam,other_scam,exais,2014-05-26,REVIEW: fraud or marketing?
e01236,Get 1 FREE Ring Back Tune for 30days. Text 2 to 251 for Aye by Davido or text MORE to 251 for a list of more free tunes. N50 activation fee appli,scam,other_scam,exais,2014-05-26,REVIEW: fraud or marketing?
e01237,Get 1 FREE Ring Back Tune & 7days FREE Easytunez Service. Text 9 to 251 For Johnny by Yemi Alade or Text free to 251 to get a list of other free tunes.,scam,other_scam,exais,2014-04-19,REVIEW: fraud or marketing?
e01239,Sorry you have sent a wrong keyword. To explore our services send MENU to 38295 and subscribe to your desired service.,scam,other_scam,exais,2014-05-25,REVIEW: fraud or marketing?
e01241,Everyone needs a good friend. Call now and you'll have the time of your life! +<ACCT>,scam,other_scam,exais,2014-05-19,REVIEW: fraud or marketing?
e01242,"Falling sick sometimes is inevitable but mostly caused by health negligence. To reduce your risk factors, SMS FREE to 4949 for 3 Free days. Service costs N10,, MANAGEMENT skills and RELATIONSHIP tips. Call 1413 now",scam,other_scam,exais,2014-05-16,REVIEW: fraud or marketing?
e01243,"Free Free!!! Exclusive for you get funny news and cool stories from around the world right on your mobile. SMS FNP to 38567. Offer valid for limited period.,,, so dial today",scam,other_scam,exais,2014-05-13,REVIEW: fraud or marketing?
e01245,Let the doctors help you become an even better parent. Send 121 to 5800. N35 every 2 days. First 2 days free,scam,other_scam,exais,2014-05-09,REVIEW: fraud or marketing?
e01268,"FMC MARKURDI SHUTS DOWN, EVACUATES 802 PATIENTS OVER ALLEGED ATTACK Click here <URL>",scam,other_scam,exais,2014-03-27,REVIEW: fraud or marketing?
e01271,JOKE. Teacher: Can somebody give me an example of a business failure due 2 careless management? Akpos: Ashawo wey carry belle,scam,other_scam,exais,2014-03-08,REVIEW: fraud or marketing?
e01273,"JOKE. Teacher: Amaka, What do u wanna be in life? Amaka: A successful multi billionaire business woman. Teacher:Akpos, U? Akpos: Amaka's husband",scam,other_scam,exais,2014-03-07,REVIEW: fraud or marketing?
e01274,JOKE. Wife: If i knew u were this poor I wouldnt hav married u! Akpos: what do u think I meant when I said u were d only thing I have in this world?,scam,other_scam,exais,2014-03-04,REVIEW: fraud or marketing?
e01275,TEACHER: What is the surname of Lazarus that Jesus rose from the dead? AKPORS: COMFORT! He called wit a loud voice saying LAZARUS COMFORT,scam,other_scam,exais,2014-03-03,REVIEW: fraud or marketing?
e01277,"JOKE. Akpos called the president, the convo goes thus. Akpos: I want to become the next president. Jonathan: Are u an idiot? Akpos: Is it compulsory?",scam,other_scam,exais,2014-02-20,REVIEW: fraud or marketing?
e01278,"U've been selected to get soccer news, fixture across major league FREE 4 2wks. To accept, text FOOTBALL to 38322. N10/day thereafter. To stop",scam,other_scam,exais,2014-03-05,REVIEW: fraud or marketing?
e01281,"FREE Romance & Relationship tips for 1 week! For Romance, send ROM to 38320, for Relationship",scam,other_scam,exais,2014-02-19,REVIEW: fraud or marketing?
e01288,It's the season of LOVE! Excite your callers with SPECIAL LOVE TUNES...Dial 791214 for Free...,scam,other_scam,exais,2014-02-11,REVIEW: fraud or marketing?
e01289,"Skillpolo invited you to Facebook. Learn more: <URL> Reply ""stop"" to stop getting Facebook texts",scam,other_scam,exais,2014-02-06,REVIEW: fraud or marketing?
e01292,"Thank you for using SMS Chat service. You have been successfully unsubscribed. You can re-join at anytime by sending ""1"" to 38490.",scam,other_scam,exais,2014-01-28,REVIEW: fraud or marketing?
e01293,"Stop,,,, EVERTON, ARSENAL, NEWCASTLE",scam,other_scam,exais,2014-01-28,REVIEW: fraud or marketing?
