id,text,label,subtype,source,received,notes
e00949,"Is <ACCT>your number? If yes, send ""YES"" to 38255 to get expert Football match analysis from SUNDAY OLISEH, live from Brazil. Service is FREE for 2 days!",scam,other_scam,exais,2014-07-06,auto-subtyped
e00950,Etisalat Easytunez is FREE for 30days now! Text free to 251 for Free Activation & get a list of Free hot Tunes. Or text 2 to 251 for Aye by Davido for free,scam,other_scam,exais,2014-06-30,auto-subtyped
e00951,Thrill your callers with 1 FREE tune for 30days. Text 3 to 251 for Limpopo by Kcee or text 8 to 251 for Oya Wait by Dbanj. Text MORE to 251 for a list of tunes,scam,other_scam,exais,2014-06-25,auto-subtyped
e00952,Easytunez is FREE for 30days! Text GOAL to 251 for Free Activation & get a list of FREE Super Eagles Tunes. Text 51 to 251 for Fly Like Eagles by Ice prince,scam,other_scam,exais,2014-06-23,auto-subtyped
e00953,"Up Super Eagles! Text 51 to 251 for Fly Like Eagles by Dammy Krane, Seyi Shay & Ice prince. This tune is FREE for 7days or text GOAL to 251 for more FREE tunes",scam,other_scam,exais,2014-06-20,auto-subtyped
e00954,"Go Super Eagles! To get your callers dancing to Fly like Eagles by Ice Prince FREE, text 51 to 251. 30 days FREE Subscription. Text GOAL to 251 for more tunes",scam,other_scam,exais,2014-06-11,auto-subtyped
e00955,Get 1 FREE Ring Back Tune for 30days. Text 17 to 251 for Double Wahala by Oritse Femi or text FREE to 251 for a list of more free tunes. Valid till April 30th,scam,other_scam,exais,2014-04-30,auto-subtyped
e00956,Get 1 FREE Ring Back Tune for 30days. Text 2 to 251 for Bother You by Dbanj or Text FREE to 251 for a list of more free tunes. Valid till April 30th,scam,other_scam,exais,2014-04-28,auto-subtyped
e00957,Get 1 FREE Ring Back Tune for 30days. Text 10 to 251 for Ghen Ghen Love by Yemi Alade or Text MORE to 251 for a list of more free tunes. Valid till April 30th,scam,other_scam,exais,2014-04-27,auto-subtyped
e00958,Get 1 FREE Ring Back Tune for 30days. Text 14 to 251 for Daddy Mi by Reminise Ft Davido or text MORE to 251 for a List of more free tunes. Valid till April 30th,scam,other_scam,exais,2014-04-24,auto-subtyped
e00959,Get 1 FREE Ring Back Tune for 30days. Text 13 to 251 for Rich & Famous by Praiz or Text FREE to 251 for a list of more free tunes. Valid till April 30th,scam,other_scam,exais,2014-04-22,auto-subtyped
e00960,Get 1 FREE Ring Back Tune for 30days. Text 15 to 251 for Psalm 23 by Korede or txt FREE to 251 for a list of free tunes. Valid till April 30th,scam,other_scam,exais,2014-04-20,auto-subtyped
e00961,Get 1 FREE Ring Back Tune for 30days. Text 16 to 251 for Allahu Allah by Sami Yusuf or text MORE to 251 for a list of more free tunes. Valid till April 30th,scam,other_scam,exais,2014-04-18,auto-subtyped
e00962,Get 1 FREE Ring Back Tune for 30days. Text 4 to 251 for Ukwu by Timaya or Text FREE to 251 for a list of more free tunes. Valid till April 30th,scam,other_scam,exais,2014-04-16,auto-subtyped
e00963,Get 1 FREE Ring Back Tune for 30days. Text 7 to 251 for Chante Alleluyah by Ajuju or Text FREE to 251 for a list of more free tunes. Valid till April 30th,scam,other_scam,exais,2014-04-14,auto-subtyped
e00964,Get 1 FREE Ring Back Tune for 30days. Text 5 to 251 for Eminado by Tiwa Savage or Text FREE to 251 for a list of more free tunes. Valid till April 30th,scam,other_scam,exais,2014-04-08,auto-subtyped
e00965,"Dear Customer, you have successfully been unsubscribed from EasyTunez. You can subscribe again by sending RBTON to 251.,,,,txt STOP to Opt-Out.Service will auto-renew N50/3days.",scam,other_scam,exais,2014-03-22,auto-subtyped
e00966,It's a Season of Love! Get 1 FREE tune for 30 days. Text 1 to 251 for Love You by Maleek Berry ft Wizkid or text LOVE to 251 for more free tunes. Valid till Feb 28,scam,other_scam,exais,2014-02-01,auto-subtyped
e00967,"Dear customer, your account will be charged for the RBT monthly fee on 17/01/2014",scam,other_scam,exais,2014-01-14,auto-subtyped
e00968,"Dear Customer, you have been granted 1 month FREE EasyTunez service. Dial 251 to download hot tunes from top artists.",scam,other_scam,exais,2013-12-18,auto-subtyped
e00969,"Support 9ija at the WorldCup,get your Callers listening to We Are Nigerians by Paul Play. Txt 6111 to 251 now at N50/Mnt.",scam,other_scam,exais,2014-06-29,auto-subtyped
e00970,"Your FREE trial of GENERALNEWS ends today.To continue enjoying the service,send GENERALNEWS to 38296,N5/day.To stop receiving free offers,send STOP FREE to 3000",scam,other_scam,exais,2014-06-15,auto-subtyped
e00971,"1.Thailand's junta lifts curfew after last month's coup 2.US moves aircraft carrier to the gulf, closer to Iraq 3.Russia and Ukraine to hold new gas talks today",scam,other_scam,exais,2014-06-14,auto-subtyped
e00972,1.Thailand military junta to set-up interim govt by September 2.Afghanistan 2nd round presidential vote due to be held today 3.Russia has sent tanks into Ukraine-US,scam,other_scam,exais,2014-06-13,auto-subtyped
e00973,1.Ivory Coast's Gbagbo to be tried at Hague for election violence 2.Iran deploys forces to fight insurgents in Iraq as U.S rule out putting troops back on the ground,scam,other_scam,exais,2014-06-12,auto-subtyped
e00974,"Rwanda,DRC exchange fire on border 2Iraq request for US air strike as terrorist advance toward Baghdad 3Ugandas FM SamKutesa elected to head UN General Assembly",scam,other_scam,exais,2014-06-11,auto-subtyped
e00975,1.South Sudan leaders agree to form new govt 2.Iraq loses 2nd-largest city to terrorist;Hundred thousands flee Mosul 3.Reuven Rivlin elected president of Israel,scam,other_scam,exais,2014-06-10,auto-subtyped
e00976,"1.South African President discharged from hospital 2.Terrorist attack Pakistan's largest airport,23 dead 3.Kosovo's Prime Minister Hashim Thaci wins 3rd term",scam,other_scam,exais,2014-06-09,auto-subtyped
e00977,"Dear Customer, you will receive 7 days FREE trial of General News. To stop the service, send STOP RHNEWS to 38296 . To stop FREE offers, send STOP FREE to 3000",scam,other_scam,exais,2014-06-08,auto-subtyped
e00978,"Your FREE trial of INSPIRATIONAL TIPS ends today.To continue enjoying the service,send INSP to 38296,N5/day.To stop receiving free offers,send STOP FREE to 3000",scam,other_scam,exais,2014-06-05,auto-subtyped
e00979,Joy weathers any storm: Happiness rides the waves - Todd Stocker,scam,other_scam,exais,2014-06-05,auto-subtyped
e00980,"Joy is a marvellous increasing of what exists, a pure addition out of nothingness - Rainer Maria Rilke",scam,other_scam,exais,2014-06-04,auto-subtyped
e00981,You can't give somebody faith. They either got it or they don't - Karen Marie Moning,scam,other_scam,exais,2014-06-03,auto-subtyped
e00982,"Sorrow looks back, Worry looks around, Faith looks up - Ralph Waldo Emerson",scam,other_scam,exais,2014-06-02,auto-subtyped
e00983,"It is not the number of prayers that will give you happiness, but the number you answer for another person - Shannon L. Alder",scam,other_scam,exais,2014-06-01,auto-subtyped
e00984,Life has a way of shining on people who stand in the sunshine of kind actions. - Bryant McGill,scam,other_scam,exais,2014-05-31,auto-subtyped
e00985,"Wisdom is knowing I am nothing, love is knowing I am everything, and between the two my life moves - Sri Nisargadatta Maharaj",scam,other_scam,exais,2014-05-30,auto-subtyped
e00986,"The path to success is to take massive, determined action - Anthony Robbins",scam,other_scam,exais,2014-05-29,auto-subtyped
e00987,"Dear Customer, you will receive 7 days FREE trial of INSPIRATIONAL. To stop the service, send STOP RHINSP to 38296 . To stop FREE offers, send STOP FREE to 3000",scam,other_scam,exais,2014-05-29,auto-subtyped
e00988,Get Live action and match updates from Brasil on Airtel Football service. Dial *244*8# to get started. Service cost N10 daily,scam,other_scam,exais,2014-06-13,auto-subtyped
e00989,Pls am still waiting for ur email address,legitimate,other_legit,exais,2014-06-10,auto-subtyped
e00990,Its tobi,legitimate,other_legit,exais,2014-06-05,auto-subtyped
e00991,"Hello uncle mi, bin tryn to reach u bt wsnt goin tru. Jst tryn 2 remind u abt d moni sir.",legitimate,other_legit,exais,2014-06-05,auto-subtyped
e00992,"Name: ADENEYE Oluwatobi AdewaleBiodata: Nationality- nigerian; State of origin- Ogun state; Age: 26 yearsDegrees: B.sc computer science, M.sc computer science. D full details is on my cv sent to ur mail.",legitimate,other_legit,exais,2014-06-05,auto-subtyped
e00993,Congrats! All numbers ending in **321 have been personally granted 7 FREE days of Wellness SMS & Fitness SMS & then N200/week membership. Text 1 to 7804!,scam,other_scam,exais,2014-06-03,auto-subtyped
e00994,Send YES to 7804! Bonus service available for 09XXXXXXX21: you can get 7 FREE days of Wellness SMS & then N100/week. Text YES to 7804 at no cost!,scam,other_scam,exais,2014-04-09,auto-subtyped
e00995,"**Celebrate! ** 090XXXXXX21 answer this & get 7 FREE days of ""Wellness"" SMS & then N100/week. ""Can you make garri with cassava? "" Text YES to 7804 at no cost!",scam,other_scam,exais,2014-03-12,auto-subtyped
e00996,"You've won 7 FREE days of ""Wellness"" SMS & then N100/week! Lucky ones only: <PHONE> is the winner! To receive it, text YES to 7804 now at no cost!",scam,promo_win,exais,2014-02-16,auto-subtyped
e00997,"America - land of opportunity. Learn about America - how to visit, school, work or relocate. Get 5 days FREE and then N50/5 day. Text AME to 38888.",scam,other_scam,exais,2014-06-02,auto-subtyped
e00998,Are you pregnant or do you have a new infant or have family that has? Get 5 FREE days of baby and pregnancy tips then N50/5 days. Text BABY to 38888.,scam,other_scam,exais,2014-04-24,auto-subtyped
e00999,Never run out of airtime! Dial *500# to subscribe for automatic credit.,scam,other_scam,exais,2014-05-29,auto-subtyped
e01000,Never run out of Airtime. Dial *500# to subscribe for automatic credit.,scam,other_scam,exais,2014-05-28,auto-subtyped
e01001,Get 1 FREE Ring Back Tune for 30days. Text 2 to 251 for Aye by Davido or text MORE to 251 for a list of more free tunes. N50 activation fee appli<<Content not supported>>,scam,other_scam,exais,2014-05-24,auto-subtyped
e01002,"Finally, health tips at your finger tips. For your daily guide to healthier living,SMS FREE to 4949.3 FREE days included. Service costs N10",scam,other_scam,exais,2014-05-19,auto-subtyped
e01003,"Take care of your body. It's the only place you have to live! Get daily health tips from Etisalat. To ENJOY 3 days FREE, SMS FREE to 4949. Service costs N10",scam,other_scam,exais,2014-02-05,auto-subtyped
e01004,"Get the latest sports news daily ranging from football, athletics, boxing to tennis FREE for 2wks, then N20 for 2days after; to subscribe",scam,other_scam,exais,2014-05-14,auto-subtyped
e01005,"Start everyday with God words; 4 Bible Promises, text PROMISE to 30327; for Open Doors Devotional, text OPEN to 30327. Free for 2wks, then N20 every 3days after",scam,other_scam,exais,2014-04-24,auto-subtyped
e01006,"Start ur day with Gods words; for Bible Promise, text PROMISE to 30327; for Open Doors Daily Devotional, text OPEN to 30327. N20/3days. To stop,text NO to 38321",scam,other_scam,exais,2014-03-20,auto-subtyped
e01007,"Believe In Yourself,Your Hard Work And The Efforts You HavePut-In.Success Will Be Yours In The End.You Will Pass Flying Colors. Amen",legitimate,other_legit,exais,2014-05-02,auto-subtyped
e01008,1.24E+14,legitimate,other_legit,exais,2014-01-02,auto-subtyped
e01009,"Congratulations, your handset has been configured! To enjoy internet browsing with 10MB data bundle plan for N100 only, dial 14154",scam,other_scam,exais,2014-04-14,auto-subtyped
e01010,"Welcome to our network, you will receive service configuration messages soon. Please save each that you receive so that you can browse Internet, send multimedia messages, etc. Use 0000 as PIN code if requested. Should you need to configure your handset later on",scam,other_scam,exais,2012-01-01,auto-subtyped
e01011,From tobi blessing's frd,legitimate,other_legit,exais,2014-04-01,auto-subtyped
e01012,"Always look forward towards your future. Fill your eyes andheart with motivation, Push yourself and boosts your capabilities to achieve what youwant, May you will gain confidence and believe in what you do, Wish you a happy Month., text SPORTS to 30327.",legitimate,other_legit,exais,2014-04-01,auto-subtyped
e01013,My bbm pin : 7424A0A2,legitimate,other_legit,exais,2014-03-30,auto-subtyped
e01014,Enjoy 7 day FREE trial to spread the good laugh & smile around with some rib-tickling jokes!! SMS JOKES to 38567. HURRY !! Limited period offer!!,scam,other_scam,exais,2014-03-22,auto-subtyped
e01015,Free Free!! Spread the good laugh & smile around with some rib-tickling jokes!! For 7 days free trial SMS JOKES to 38567.Limited period offer!!,scam,other_scam,exais,2014-03-06,auto-subtyped
e01016,Free Free!!! Get the latest gossips & hot news in the world of Hollywood stars on your mobile!! SMS HNP to 38567 for 7 days FREE trial!!Hurry limited offer!!,scam,other_scam,exais,2014-02-04,auto-subtyped
e01017,<EMAIL>; <EMAIL>,legitimate,other_legit,exais,2014-03-11,auto-subtyped
e01018,708XXXXXX33,legitimate,other_legit,exais,2014-01-16,auto-subtyped
e01019,"80XXXXXX96,,,, please send internet",legitimate,other_legit,exais,2014-01-14,auto-subtyped
e01020,Text to 229: 'SMART' for smartphone plans; 'MONTHLY' for monthly plans; 'MOBILE' for daily & weekly plans; 'fb' for facebook plans; 'OM' for Opera Mini plans,scam,other_scam,exais,2014-01-08,auto-subtyped
e01021,Happy new year daddy. U will live to see more years in good health and prosperity. U will reap fruits of ur labour,legitimate,other_legit,exais,2014-01-01,auto-subtyped
e01022,Reg*<ACCT>#,scam,other_scam,exais,2013-12-19,auto-subtyped
e01023,Reg*<ACCT>*,scam,other_scam,exais,2013-12-18,auto-subtyped
e01024,Y?ello! Wow your partner with the best dress sense with daily fashion tips. Send HIM to 33388 if you?re a guy or send HER to 33388 if you?re a lady. N50 weekly only.,scam,other_scam,exais,2014-08-08,auto-subtyped
e01025,"Dear Customer, as a G-BAM customer, you have received FREE 5Mb for browsing. Browse and enjoy the best calling rates on G-Bam. Enjoy!",scam,other_scam,exais,2014-08-08,auto-subtyped
e01026,Want to win a Walker? Click here <URL> to like the GOtv Facebook page; you?ll be entered for a raffle draw and could win one of 50 Walkers!,scam,other_scam,exais,2014-08-07,auto-subtyped
e01027,GREAT NEWS!We celebrate Nigeria's 100 years &we give away the 'Nigeria Centenary 100 Million Naira Mega Jackpot'!Send WIN to 35777 & participate!N100/SMS,scam,other_scam,exais,2014-08-07,auto-subtyped
e01028,"Enjoy uninterrupted chatting and PINGing on BBM, for only N100 weekly. To activate, text BBMW to 21600.",scam,other_scam,exais,2014-08-06,auto-subtyped
e01029,"Y'ello! Get fast, easy, reliable and unlimited WiFi access in hotspots around the world with MTN WiFi app. Click here to download the App: <URL>",scam,other_scam,exais,2014-08-04,auto-subtyped
e01030,"Due to a planned network upgrade, you might experience difficulty with making calls tonight b/w 10pm . 3am. We deeply regret any inconvenience this will cause",scam,other_scam,exais,2014-08-03,auto-subtyped
e01031,"Stream the latest video,Dorobucci by the Marvin Crew FOR FREE on MTN Music+.Sms MUSIC to 5900 or click <URL> & get FREE 1 month subscription&150MB",scam,other_scam,exais,2014-08-02,auto-subtyped
e01032,Acct name adejola Afeez olakunle. acct number 01XXXXXX99 and bank name is gt bank,legitimate,debit_alert,exais,2014-08-06,auto-subtyped
e01033,Yhello! You can now get up to date ALJAZEERA News directly to your mobile handsets. Text ALJ to 700 now! For NAIJA GIST text NGOSSIP to 700.,scam,other_scam,exais,2014-08-04,auto-subtyped
e01034,You transferred N350 to 070XXXXXX17 on 03/08/14 12:14. Your new account balance is N10.15. Thanks for using Share & Sell.,scam,other_scam,exais,2014-08-03,auto-subtyped
e01035,N350 was transferred to you from 081XXXXXX71 on 03/08/14 12:14 via Share & Sell. Your new account balance is N371.6.,scam,other_scam,exais,2014-08-03,auto-subtyped
e01036,You transferred N200 to 081XXXXX992 on 30/07/14 16:42. Your new account balance is N206.09. Thanks for using Share & Sell.,scam,other_scam,exais,2014-07-30,auto-subtyped
e01037,"Y'ello ,you have been charged N50.00 and your callertunez service has been extended to 2014-09-01 successfully. Reply TOP5 or""#SongName"" to search tunez. For more info, text HELP to 4100",scam,other_scam,exais,2014-08-03,auto-subtyped
e01038,Sorry i went to d mosque dis is jubril mtn no 0813 940 7909,legitimate,other_legit,exais,2014-08-02,auto-subtyped
e01039,"MCB&CSC Dinner 2014,1st of its Kind in FUNAAB.2nd,Aug.2014 Have you Picked up your ticket(s) VIP=#1,500 COUPLE=#2,800 TABLE for 6=#8,500.CALL 081XXXXX18 4tckts",scam,other_scam,exais,2014-07-30,auto-subtyped
e01040,LOVE TO MEET NEW FRIENDS? FunDate Is 4 You. FunDate Makes Finding New Friends Easy. Text FD to 35241 to start. cost N100 /30days,scam,other_scam,exais,2014-07-30,auto-subtyped
e01041,"Assalam aleikum may Allah, accept what ever little we did during this month & make us of those who have been saved from the fire of He'll, and count among the dwellers of paradise. Have a blessed day... Wishing u Eid Mubarak.sorry twas late, been busy",legitimate,other_legit,exais,2014-07-27,auto-subtyped
e01042,"Please call me back. Get discounted products like Electronics, Gadgets, Clothes, Travel tickets etc, sms Menu to 2220. N100/Month.",legitimate,other_legit,exais,2014-06-24,auto-subtyped
e01043,Take yaba bus & drop at Jibowo. From Jibowo take keke to unilag junction. U will see Tonia school beside it is London Business Academy(glass house)ask for me,legitimate,other_legit,exais,2014-07-19,auto-subtyped
e01044,Gud evening ma I have a flat battery since yesterday and have been busy since I charge my fone in sch tolu's no is 070XXXXXX43,legitimate,other_legit,exais,2014-07-16,auto-subtyped
e01045,Reduce your stress.Stress/anxiety can temporarily increase blood pressure.More Tips on How to Control High Blood Pressure.Txt Bp to 35240. Cost N100 /30 days,scam,other_scam,exais,2014-07-15,auto-subtyped
e01046,Wen u get to lafenwa or ita oshin take camp cab wen u get to camp cross to d oda side going to Unaab den call me,legitimate,other_legit,exais,2014-07-14,auto-subtyped
e01047,Easytunez Service offers you 1 FREE Ring Back Tune & FREE Activation for 30 days. Text 1 to 251 for Esupofo by Olamide or text 3 to 251 for Limpopo by Kcee.,scam,other_scam,exais,2014-07-12,auto-subtyped
e01048,"Do you know you can get N1,000 in the Diamond mobile App activate & win promo? Simply download and use the Mobile App. For enquiries, call <PHONE>",legitimate,promo_marketing,exais,2014-07-08,auto-subtyped
e01049,"Dear Customer, never disclose your banking password, username and PIN to anyone by email, phone or in person. For enquiries please call <PHONE> or SMS 30811",legitimate,other_legit,exais,2014-07-06,auto-subtyped
e01050,"Due to system maintenance, our service channels will be UNAVAILABLE from 5pm 04/07- 7am 07/07 2014. For open services, visit diamondbank.com or call <PHONE>",legitimate,other_legit,exais,2014-07-04,auto-subtyped
e01051,"Dear TOSIN, Fund your account and win N1000 when you download and carry out a transaction with the Diamond Mobile App. For enquiries call <PHONE>",legitimate,other_legit,exais,2014-06-13,auto-subtyped
e01052,"Dear TOSIN RASHEED AGBAJE, Fund your account and win N1000 when you download and carry out a transaction with the Diamond Mobile App. For enquiries call <PHONE>",legitimate,other_legit,exais,2014-06-13,auto-subtyped
e01053,"Dear TOSIN RASHEED AGBAJE, Fund your account today and win N1,000 when you download and use the Diamond Mobile App. Terms & Conditions Apply. For enquiries, call <PHONE> or SMS 30811",legitimate,other_legit,exais,2014-06-13,auto-subtyped
e01054,Win free airtime while you study for JAMB & 'O' level exams by downloading the DIAMOND PREP CHALLENGE app on your mobile phone. For enquiries call 0700 3000000,legitimate,recharge,exais,2014-06-07,auto-subtyped
e01055,Breaking News!!! Recharge and get 200% extra airtime INSTANTLY to call any Airtel number. Limited period offer. Recharge Now!,scam,other_scam,exais,2014-07-05,auto-subtyped
e01056,2morow.,legitimate,other_legit,exais,2014-07-01,auto-subtyped
e01057,Gud afternoon I just wanted to ask when are we going to get the balance of our wages,legitimate,other_legit,exais,2014-07-01,auto-subtyped
e01058,Is ok,legitimate,other_legit,exais,2014-06-24,auto-subtyped
e01059,Gud afternun mr Nats my acct name is agbaje Tosin rasheed acct number is <ACCT> bank name 1st bank,legitimate,debit_alert,exais,2014-06-24,auto-subtyped
e01060,"Dear all,pls we are to report at d venue WDC agege by 9am prompt for a meeting with d client.dont fail.come with ur pencils,eraser and d recruitment qntrs... Mr.nath..mms",legitimate,appointment,exais,2014-06-17,auto-subtyped
e01061,"Please call me. SGet daily Business Tips, 60mins voice calls, 30SMS, 100MB data @ N1000/month. Dial *460*1# to migrate & *460*2*1# to buy",legitimate,promo_marketing,exais,2014-07-01,auto-subtyped
e01062,"I ve been calling ur line, ur not picking. U are invited for a briefing tomorrow at psi by 9am promt.",legitimate,other_legit,exais,2014-06-30,auto-subtyped
e01063,"Are you a graduate or professional looking for a new job? To get daily Job Vacancies from Phillips Consulting, text YES to 5039 or STOPALERTS to unsubscribe",scam,other_scam,exais,2014-06-29,auto-subtyped
e01064,"Looking for a new job?A good CV should be short/relevant;no more than 3pages.For more Job tips from Phillips Consulting,text JOBS to 5039 or STOP to unsubscribe",scam,other_scam,exais,2014-06-29,auto-subtyped
e01065,"God will bless you richly,so that in all things at all times,you will abound in every good work.For more prayers from Pastor Chris Oyakhilome,text ROR to 5036.",scam,other_scam,exais,2014-06-29,auto-subtyped
e01066,RAMADAN THE MONTH OF FORGIVENESS AND BONANZA.For Ramadan Daily Prayer Guide. Text Ramadan to 35242.cost N100 /Ramadan Period.Content delivery starts next day,scam,other_scam,exais,2014-06-29,auto-subtyped
e01067,Making money can be made easier with the right information and skills so text Money Shop Today.Text YES to 5038 to subscribe. N50/wkly.Text STOP to unsubscribe,scam,other_scam,exais,2014-06-29,auto-subtyped
e01068,verse wat is d Alfa nw just shake ur mouth 4rm dier,legitimate,other_legit,exais,2014-06-28,auto-subtyped
e01069,Visit <URL> login 2347XXXXXX17 password thkDys to access your saved data,scam,other_scam,exais,2014-06-28,auto-subtyped
e01070,"MTN Backup, service to protect your personal data (contacts, calendar,...) detected your new handset. You will receive a message to configure it and to retrieve your previous data.",scam,other_scam,exais,2014-06-28,auto-subtyped
e01071,SWW! Ramadan Kereem! the moon has been sighted and confirmed by sultan. first of Ramadan is Saturday 28/6/2014,legitimate,other_legit,exais,2014-06-28,auto-subtyped
e01072,Walaikum salam w w jazakumllah kairan,legitimate,other_legit,exais,2014-06-28,auto-subtyped
e01073,Acct name agbaje Tosin rasheed acct no <ACCT> bank name 1st bank abeg 2mao morning by 8am I go dey expect am so sorry 4 d inconvinencies,legitimate,debit_alert,exais,2014-06-25,auto-subtyped
e01074,"Gud mornin dis my acct details Acct name agbaje tosin, acct number 30XXXXXX34 bank name 1st bank",legitimate,debit_alert,exais,2014-06-19,auto-subtyped
e01075,Come.See.Experience..Acquire! Share the fun & gains @ the Convocation Research & Agric. Fair @ 10am 2day. Venue: Ceremonial Building. Don't be told. Be there.,legitimate,appointment,exais,2014-06-18,auto-subtyped
e01076,"Dear subscriber, you have just been credited with 10MB of data",scam,other_scam,exais,2014-06-16,auto-subtyped
e01077,Acct name agbaje tosin acct no 30xxxxxxx34 bank name 1st bank,legitimate,debit_alert,exais,2014-06-13,auto-subtyped
e01078,venue. no 12 seriki aro abass street off osolo road 7/8 bus stop airport rd ajao estate.,legitimate,appointment,exais,2014-06-11,auto-subtyped
e01079,venue. no 12 seriki aro abass street off osolo road 7/8 bus stopairport rd ajao estate tell odas call ds no <PHONE>,legitimate,appointment,exais,2014-06-11,auto-subtyped
e01080,"To continue your subscription to Glo Backup service, please go to the following URL to configure your handset: <URL>",scam,other_scam,exais,2014-06-11,auto-subtyped
e01081,Glo Backup saves contacts and restores them if you change or lose your phone. Backup costs N50. More info: <URL>,scam,other_scam,exais,2014-06-11,auto-subtyped
e01082,"Get the latest breaking local & international news, text NEWS to 30327; for latest news & gossips on artistes & celebrities, text CELEB to 30327. N20 for 5days",scam,other_scam,exais,2014-06-08,auto-subtyped
e01083,Are you searching for LOVE or in LOVE and you don't know how to keep it? Text DL to 30327 for LOVE ADVICE. Service cost N20/day. Powered by Etisalat,scam,other_scam,exais,2014-06-03,auto-subtyped
e01084,"Be healthy & safe at all times, text HSE to 30328 to start getting safety tips; Be healthy & beautiful all day, text HBE to 30328 to get started. Cost:N20/3days",scam,other_scam,exais,2014-04-30,auto-subtyped
e01085,Our precious gifts require the most delicate care & attention. Find out the best tips on how to Take Care of Your Baby. Send 6 to 33555 @ N50/week.,scam,other_scam,exais,2014-06-06,auto-subtyped
e01086,williams Frank 07xxxxxxx344...akplor kingsley 081XXXXXX61,legitimate,other_legit,exais,2014-06-05,auto-subtyped
e01087,"Dear Customer, Enjoy minimum Free Internet for 6-12 months as you buy the Latest Samsung, Nokia & other devices from Gloworld Shops. Glo gives you MORE.",scam,other_scam,exais,2014-06-02,auto-subtyped
e01088,Project breakfast briefing will come up on Friday 30 May 2014 by 9am. Pls come early. Frm. Femi,legitimate,other_legit,exais,2014-05-29,auto-subtyped
e01089,Agbaje Tosin rasheed matric no 2010/2648,legitimate,other_legit,exais,2014-05-19,auto-subtyped
e01090,OKGenuine Lumartem.Your PIN:200XXXXXXX755 NRN:A4-4845Problem? Call <ACCT>NAFDAC & CIPLA CareSproxil SMS,scam,other_scam,exais,2014-05-19,auto-subtyped
e01091,2.00E+12,scam,other_scam,exais,2014-05-18,auto-subtyped
e01092,"Acct name Agbaje Tosin rasheed, acct number 30XXXXXX34 bank name 1st bank",legitimate,debit_alert,exais,2014-05-18,auto-subtyped
e01093,"We show our profound gratitude for gracing our wedding programme thru ur prayer, presence &gift. Thanks for being part of our joy.Thanks.Mr.&Mrs Bunmi Oluwalana",legitimate,other_legit,exais,2014-05-18,auto-subtyped
e01094,Enjoy Aljazeera news for 7 days FREE on easynews from Etisalat and get 2 products free for 30 Days. Text Aljazeera to 655,scam,other_scam,exais,2014-05-07,auto-subtyped
e01095,"Join us as we celebrate the union between Esther Falana and Bunmi Oluwalana on 17th May @ RCCG Olorunnisola Atitebi Bankole Str, Ipaja Ayobo by 10am.08XXXXXXX80",legitimate,other_legit,exais,2014-05-07,auto-subtyped
e01096,"Still haven't done so? Hurry & recharge with at least N100 now! Important! <ACCT>, it's your lucky day for FREE 20% extra bonus to call MTN2MTN!",scam,promo_win,exais,2014-05-06,auto-subtyped
e01097,"81XXXXXX71, you have been selected! Lucky you! Just recharge with at least N100 today! Enjoy FREE 20% extra credit for MTN2MTN calls!",scam,promo_win,exais,2014-05-06,auto-subtyped
e01098,70XXXXX653,legitimate,other_legit,exais,2014-05-03,auto-subtyped
e01099,Hi friendz. Hope ur preparatn 4 d eXam is going smoothly. Ur SUCCESS in ds EXAM is undoutable bcos u'll perform excellently well by GOD's grace- Amen!,legitimate,appointment,exais,2014-04-28,auto-subtyped
e01100,"Salaam alykum,dis is 2 wish u suxes in d forthcoming examination,may Allah{SWT}grant u success in all ur endeavor in life n hereafter",legitimate,other_legit,exais,2014-04-27,auto-subtyped
e01101,Your Diamond Online/Mobile user name is tosrasheed.Set up your password within 30 days on the Diamond online log in screen to prevent account deactivation,scam,other_scam,exais,2014-04-27,auto-subtyped
e01102,Welcome to Diamond. Your new account no is 00XXXXXX20 You will receive your e-banking details shortly.Please save our Contact Centre no <PHONE> f enquiries,scam,other_scam,exais,2014-04-26,auto-subtyped
e01103,"You are invited for interview @ GNI PLC on friday 25th & monday 28th @ 28 Afolabi Aina Str, Behind Alade Market Allen Junction Ikeja.Time 10am prompt by Mr.Chinedu Manager-<PHONE>.",legitimate,other_legit,exais,2014-04-24,auto-subtyped
e01104,"Tonight 7.45 Champions Lge Semi Final 1st Leg Ath. Madrid v Chelsea. For live match SMS/news and Mp3s, first text SUB to 30181 to register. Just N50/wk!",scam,other_scam,exais,2014-04-22,auto-subtyped
e01105,"This Sunday on Glo: Moyes Man Utd take on his old team Everton at 4.10pm! For live match SMS/news and Mp3s, text SUB to 30181 to register. Just N50/wk!",scam,other_scam,exais,2014-04-15,auto-subtyped
e01106,"John invited you to Facebook. Learn more: <URL> . Reply ""stop"" to stop getting Facebook texts",scam,other_scam,exais,2014-04-20,auto-subtyped
e01107,"Get 75% bonus plus 5MB data on every recharge to call ANY network in Nigeria. Recharge N1000, get N1000+ N750! Recharge N100, get N100+ N75, Recharge Now!",scam,other_scam,exais,2014-04-17,auto-subtyped
e01108,Internet,scam,other_scam,exais,2014-04-13,auto-subtyped
e01109,Acct name Aremu nasirlahi tosin acct number 01XXXXXX47,legitimate,debit_alert,exais,2014-03-27,auto-subtyped
e01110,WhatsApp code 144-419,scam,other_scam,exais,2014-03-14,auto-subtyped
